,state,county,community,fold,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
1772,39,167,47628,9,0.01,0.37,0.02,0.98,0.02,0.01,0.53,0.51,0.43,0.53,0.0,0.0,0.15,0.32,0.16,0.43,0.6,0.54,0.61,0.19,0.22,0.21,0.14,0.06,0.0,0.25,0.14,0.02,0.46,0.35,0.42,0.31,0.43,0.35,0.31,0.72,0.37,0.52,0.57,0.43,0.55,0.59,0.35,0.51,0.57,0.67,0.51,0.52,0.52,0.01,0.18,0.0,0.0,0.5,0.61,0.52,0.0,0.02,0.02,0.02,0.98,0.02,0.13,0.12,0.3,0.32,0.3,0.52,0.05,0.49,0.5,0.03,0.66,0.51,0.08,0.65,0.04,0.45,0.24,0.06,0.06,0.07,0.11,0.13,0.13,0.13,0.42,0.15,0.33,0.0,0.0,0.01,0.7,0.55,0.64,0.62,,,,,,,,,,,,,,,,,,0.02,0.16,0.05,,,,,0.0,,0.09
1773,12,,,9,0.06,0.35,0.62,0.43,0.15,0.46,0.31,0.47,0.27,0.47,0.08,1.0,0.22,0.59,0.23,0.34,0.46,0.21,0.25,0.21,0.28,0.37,0.21,0.28,0.25,0.23,0.36,0.07,0.4,0.39,0.53,0.28,0.54,0.51,0.19,0.43,0.33,0.33,0.78,0.5,0.78,0.81,0.5,0.37,0.39,0.53,0.34,0.79,0.75,0.05,0.61,0.12,0.35,0.46,0.53,0.62,0.91,1.0,1.0,1.0,0.21,0.57,0.45,0.34,0.37,0.48,0.3,0.4,0.71,0.88,0.0,0.1,0.63,0.36,0.12,0.2,0.52,0.21,0.36,0.16,0.14,0.14,0.41,0.37,0.38,0.37,0.62,0.64,0.33,0.01,0.03,1.0,0.2,0.4,0.64,0.44,0.01,0.17,0.98,0.23,0.02,0.14,0.25,0.17,0.57,0.72,0.15,0.31,0,0.31,0.01,0.36,0.65,0.02,0.5,0.44,0.05,0.02,0.91,1,0.4,0.19,0.75
1774,40,,,9,0.0,0.34,0.02,0.76,0.05,0.03,0.62,0.62,0.56,0.6,0.0,0.0,0.05,0.2,0.85,0.31,0.65,0.68,0.45,0.1,0.14,0.15,0.07,0.13,0.14,0.21,0.14,0.03,0.78,0.49,0.54,0.38,0.71,0.22,0.3,0.65,0.49,0.39,0.55,0.45,0.63,0.63,0.37,0.48,0.46,0.45,0.43,0.55,0.38,0.0,0.1,0.0,0.22,0.22,0.56,0.68,0.02,0.02,0.04,0.05,0.96,0.03,0.14,0.12,0.3,0.29,0.35,0.42,0.14,0.6,0.0,0.04,0.44,0.44,0.19,0.65,0.54,0.94,0.39,0.03,0.04,0.05,0.06,0.09,0.07,0.11,0.72,0.42,0.29,0.0,0.0,0.04,0.61,0.43,0.48,0.58,,,,,,,,,,,,,,,,,,0.05,0.06,0.0,,,,,0.0,,0.15
1775,12,,,9,0.01,0.28,0.54,0.57,0.02,0.03,0.32,0.35,0.23,0.82,0.0,0.0,0.14,0.24,0.35,0.39,0.82,0.43,0.71,0.15,0.22,0.28,0.15,0.35,0.41,0.16,0.26,0.03,0.52,0.42,0.59,0.2,0.5,0.24,0.24,0.5,0.41,0.3,0.68,0.28,0.66,0.7,0.31,0.28,0.27,0.16,0.13,0.49,0.59,0.02,0.44,0.0,0.52,0.42,0.46,0.46,0.12,0.08,0.08,0.08,0.93,0.04,0.2,0.17,0.28,0.17,0.46,0.4,0.19,0.7,0.0,0.05,0.43,0.48,0.51,0.35,0.67,0.6,0.18,0.09,0.09,0.1,0.14,0.19,0.2,0.21,0.45,0.29,0.19,0.03,0.0,0.09,0.38,0.49,0.57,0.58,,,,,,,,,,,,,,,,,,0.02,0.14,0.04,,,,,0.0,,0.83
1776,18,,,9,0.0,0.72,0.01,0.97,0.05,0.07,0.46,0.41,0.23,0.25,0.02,1.0,0.54,0.8,0.24,0.58,0.31,0.1,0.39,0.48,0.38,0.34,0.53,0.61,1.0,0.26,0.45,0.0,0.03,0.21,0.24,0.23,0.16,0.67,0.54,0.38,0.41,0.32,0.21,0.28,0.21,0.22,0.67,0.9,0.91,0.86,0.82,0.46,0.51,0.0,0.04,0.0,0.0,0.03,0.05,0.12,0.0,0.01,0.01,0.03,0.88,0.04,0.27,0.31,0.73,0.75,0.34,0.94,0.08,0.1,0.5,0.0,0.98,0.9,0.16,0.37,0.71,0.16,0.0,0.2,0.19,0.18,0.37,0.33,0.32,0.3,0.42,0.15,0.29,0.0,0.0,0.12,0.48,0.68,0.62,0.38,,,,,,,,,,,,,,,,,,0.01,0.16,0.21,,,,,0.0,,0.03
1777,51,710,57000,9,0.4,0.58,0.76,0.34,0.16,0.05,0.63,0.8,0.7,0.33,0.41,1.0,0.2,0.57,0.14,0.3,0.42,0.45,0.57,0.19,0.22,0.31,0.2,0.19,0.2,0.26,0.34,0.4,0.51,0.3,0.47,0.26,0.37,0.56,0.21,0.43,0.4,0.34,0.57,0.78,0.65,0.62,0.49,0.39,0.35,0.49,0.26,0.38,0.35,0.36,0.78,0.07,0.44,0.49,0.52,0.55,0.12,0.11,0.11,0.11,0.89,0.05,0.32,0.27,0.43,0.41,0.48,0.27,0.24,0.64,0.0,0.49,0.61,0.3,0.3,0.38,0.4,0.63,0.2,0.16,0.14,0.15,0.27,0.29,0.31,0.3,0.62,0.59,0.47,0.15,0.07,0.11,0.43,0.33,0.34,0.17,0.14,0.27,0.85,0.32,0.16,0.25,0.3,0.27,0.32,0.81,0.27,0.02,0.08,0.21,0.19,0.43,0.17,0.15,0.41,0.31,0.18,0.08,0.75,0.5,0.79,0.14,0.47
1778,6,,,9,0.14,0.92,0.06,0.33,0.76,0.89,0.5,0.59,0.39,0.26,0.15,1.0,0.44,0.69,0.06,0.27,0.36,0.52,0.38,0.39,0.22,0.27,0.31,0.25,0.27,0.26,0.31,0.08,0.24,0.56,0.62,0.14,0.41,0.49,0.65,0.22,0.65,0.22,0.45,0.55,0.51,0.49,0.95,0.65,0.52,0.73,0.67,0.47,0.41,0.07,0.32,0.18,0.35,0.41,0.49,0.55,0.69,0.72,0.78,0.79,0.17,0.7,0.99,1.0,0.95,0.92,0.94,0.56,1.0,0.56,0.0,0.05,0.89,0.58,0.31,0.19,0.38,0.18,0.18,0.44,0.42,0.37,0.64,0.63,0.73,0.64,0.61,0.63,0.17,0.05,0.0,0.84,0.48,0.6,0.81,0.72,,,,,,,,,,,,,,,,,,0.03,0.81,0.13,,,,,0.0,,0.48
1779,42,29,82704,9,0.01,0.59,0.35,0.66,0.07,0.14,1.0,1.0,1.0,0.29,0.03,1.0,0.32,0.69,0.07,0.47,0.36,0.29,0.36,0.38,0.27,0.29,0.26,0.16,0.38,0.18,0.24,0.02,0.45,0.22,0.32,0.51,0.34,0.56,0.25,0.6,0.34,0.41,0.39,1.0,0.38,0.4,0.4,0.29,0.31,0.45,0.05,0.79,0.76,0.02,0.66,0.0,0.37,0.36,0.35,0.31,0.08,0.06,0.06,0.05,0.83,0.08,0.28,0.22,0.34,0.45,0.33,0.25,0.18,0.63,0.0,0.02,0.8,0.24,0.44,0.41,0.0,0.16,0.22,0.26,0.27,0.28,0.44,0.43,0.49,0.44,0.4,0.46,0.33,0.0,0.0,0.08,0.71,0.3,0.33,0.54,,,,,,,,,,,,,,,,,,0.0,0.82,0.13,,,,,0.0,,0.19
1780,34,29,7420,9,0.09,0.44,0.01,0.97,0.05,0.05,0.33,0.39,0.23,0.59,0.11,1.0,0.45,0.45,0.13,0.56,0.63,0.16,0.73,0.45,0.39,0.37,0.25,0.26,0.41,0.45,0.49,0.02,0.08,0.19,0.34,0.25,0.33,0.46,0.26,0.37,0.34,0.36,0.27,0.31,0.3,0.3,0.47,0.81,0.83,0.87,0.75,0.37,0.41,0.01,0.08,0.02,0.13,0.2,0.2,0.2,0.04,0.06,0.05,0.05,0.88,0.05,0.19,0.2,0.49,0.47,0.45,0.82,0.06,0.48,0.5,0.21,0.43,0.82,0.05,0.77,0.69,0.04,0.09,0.32,0.32,0.31,0.62,0.59,0.66,0.65,0.85,0.73,1.0,0.01,0.0,0.14,0.75,0.7,0.63,0.83,,,,,,,,,,,,,,,,,,0.07,0.21,0.1,,,,,0.0,,0.05
1781,53,,,9,0.0,0.4,0.02,0.9,0.2,0.05,1.0,1.0,1.0,0.31,0.0,0.0,0.05,0.6,0.49,0.47,0.34,0.25,0.36,0.16,0.11,0.11,0.15,0.11,0.1,0.13,0.24,0.03,0.91,0.17,0.28,0.48,0.53,0.29,0.07,0.79,0.38,0.35,0.3,1.0,0.35,0.34,0.31,0.46,0.54,0.71,0.42,0.47,0.45,0.0,0.13,0.0,0.64,0.48,0.44,0.37,0.21,0.14,0.11,0.09,0.91,0.1,0.14,0.08,0.18,0.31,0.18,0.22,0.12,0.74,0.0,0.01,0.84,0.2,0.2,0.48,0.48,0.17,0.37,0.09,0.09,0.08,0.16,0.17,0.17,0.15,0.97,0.28,0.42,0.0,0.0,0.13,0.59,0.09,0.0,0.71,,,,,,,,,,,,,,,,,,0.01,0.21,0.01,,,,,0.0,,0.08
1782,9,9,78740,9,0.05,0.46,0.02,0.96,0.05,0.06,0.32,0.4,0.24,0.43,0.06,0.86,0.51,0.67,0.14,0.68,0.44,0.13,0.57,0.52,0.45,0.43,0.45,0.37,0.49,0.31,0.48,0.01,0.07,0.28,0.33,0.35,0.24,0.64,0.54,0.41,0.38,0.43,0.37,0.35,0.35,0.38,0.48,0.81,0.82,0.86,0.77,0.56,0.7,0.01,0.08,0.02,0.25,0.33,0.36,0.38,0.1,0.12,0.12,0.12,0.83,0.09,0.17,0.17,0.47,0.54,0.29,0.72,0.06,0.46,0.5,0.04,0.82,0.67,0.1,0.41,0.42,0.06,0.13,0.45,0.43,0.41,0.44,0.49,0.53,0.53,0.41,0.54,0.53,0.01,0.01,0.17,0.71,0.71,0.89,0.83,,,,,,,,,,,,,,,,,,0.11,0.09,0.03,,,,,0.0,,0.04
1783,22,,,9,0.02,0.56,0.66,0.45,0.1,0.02,1.0,1.0,1.0,0.34,0.0,0.0,0.1,0.44,0.61,0.36,0.41,0.36,0.34,0.2,0.15,0.22,0.13,0.07,0.19,0.31,0.19,0.05,0.81,0.3,0.36,0.55,0.73,0.19,0.2,0.9,0.27,0.56,0.21,1.0,0.32,0.28,0.47,0.45,0.41,0.59,0.49,0.58,0.53,0.02,0.7,0.0,0.65,0.8,0.83,0.79,0.15,0.16,0.15,0.13,0.91,0.05,0.28,0.21,0.35,0.42,0.32,0.4,0.16,0.55,0.0,0.04,0.61,0.38,0.32,0.53,0.6,0.5,0.28,0.09,0.1,0.12,0.13,0.17,0.18,0.17,0.85,0.31,0.29,0.0,0.0,0.09,0.72,0.34,0.31,0.6,,,,,,,,,,,,,,,,,,0.05,0.1,0.02,,,,,0.0,,0.53
1784,48,,,9,0.04,0.69,0.57,0.4,0.38,0.17,0.49,0.4,0.24,0.09,0.06,1.0,0.66,0.91,0.41,0.58,0.11,0.06,0.21,0.6,0.47,0.55,0.38,0.4,0.34,0.37,0.52,0.01,0.08,0.1,0.11,0.65,0.16,0.81,0.24,0.53,0.15,0.68,0.3,0.26,0.42,0.38,0.65,0.79,0.8,0.89,0.66,0.83,0.8,0.01,0.17,0.02,0.31,0.4,0.44,0.55,0.21,0.24,0.24,0.27,0.76,0.12,0.28,0.32,0.75,0.7,0.84,0.8,0.17,0.05,0.5,0.04,0.75,0.82,0.09,0.51,0.81,0.03,0.22,0.16,0.16,0.18,0.54,0.51,0.54,0.64,0.27,0.48,0.32,0.0,0.0,0.28,0.53,0.43,0.35,0.69,,,,,,,,,,,,,,,,,,0.07,0.13,0.06,,,,,0.0,,0.09
1785,39,25,49322,9,0.03,0.59,0.02,0.98,0.02,0.01,0.44,0.44,0.26,0.22,0.04,0.83,0.51,0.8,0.27,0.63,0.28,0.12,0.32,0.49,0.39,0.37,0.29,0.33,0.69,0.55,0.65,0.01,0.1,0.18,0.28,0.39,0.13,0.7,0.55,0.37,0.39,0.51,0.33,0.25,0.31,0.32,0.57,0.88,0.89,0.91,0.85,0.59,0.62,0.0,0.05,0.0,0.21,0.22,0.2,0.28,0.02,0.02,0.01,0.02,0.97,0.02,0.2,0.23,0.64,0.66,0.39,0.86,0.03,0.26,0.5,0.02,0.88,0.83,0.22,0.37,0.73,0.06,0.21,0.19,0.19,0.22,0.35,0.32,0.31,0.31,0.2,0.41,0.36,0.0,0.0,0.03,0.7,0.55,0.53,0.67,,,,,,,,,,,,,,,,,,0.09,0.07,0.05,,,,,0.0,,0.06
1786,9,3,84900,9,0.03,0.33,0.02,0.97,0.05,0.03,0.25,0.3,0.19,0.76,0.04,1.0,0.53,0.43,0.2,0.78,0.77,0.12,0.93,0.58,0.59,0.57,0.36,0.13,0.56,1,0.59,0.01,0.06,0.32,0.33,0.45,0.17,0.45,0.25,0.48,0.2,0.6,0.21,0.37,0.27,0.25,0.36,0.78,0.8,0.86,0.78,0.57,0.67,0.0,0.06,0.02,0.04,0.04,0.08,0.11,0.03,0.03,0.05,0.07,0.69,0.15,0.1,0.1,0.36,0.4,0.15,0.82,0.02,0.4,0.5,0.02,0.91,0.77,0.02,0.32,0.4,0.03,0.03,0.5,0.48,0.49,0.28,0.53,0.58,0.51,0.55,0.48,0.4,0.01,0.0,0.36,0.69,0.88,0.95,0.88,,,,,,,,,,,,,,,,,,0.03,0.17,0.21,,,,,0.0,,0.09
1787,49,,,9,0.0,0.25,0.03,0.82,0.21,0.18,0.37,0.6,0.4,0.42,0.02,1.0,0.12,0.55,0.1,0.26,0.46,0.46,0.37,0.15,0.17,0.16,0.42,0.11,0.27,0.23,0.28,0.01,0.45,0.22,0.47,0.13,0.51,0.55,0.38,0.25,0.64,0.2,1.0,0.48,0.83,0.95,0.42,0.34,0.43,0.31,0.34,0.4,0.5,0.01,0.28,0.01,0.21,0.41,0.56,0.56,0.12,0.2,0.25,0.23,0.77,0.14,0.3,0.21,0.27,0.28,0.32,0.21,0.28,0.83,0.0,0.03,0.53,0.23,0.23,0.33,0.46,0.42,0.13,0.09,0.06,0.05,0.18,0.17,0.16,0.17,0.36,0.47,0.28,0.0,0.03,0.23,0.64,0.35,0.71,0.62,,,,,,,,,,,,,,,,,,0.01,0.19,0.28,,,,,0.0,,0.25
1788,34,11,46680,9,0.03,0.46,0.16,0.8,0.04,0.14,0.44,0.49,0.32,0.44,0.04,1.0,0.32,0.52,0.1,0.37,0.56,0.38,0.63,0.34,0.29,0.31,0.22,0.15,0.15,0.2,0.25,0.03,0.3,0.38,0.52,0.17,0.4,0.49,0.6,0.32,0.54,0.28,0.55,0.42,0.55,0.57,0.51,0.45,0.43,0.36,0.51,0.38,0.52,0.03,0.52,0.01,0.19,0.27,0.26,0.29,0.04,0.06,0.05,0.05,0.84,0.1,0.28,0.26,0.5,0.52,0.46,0.57,0.11,0.52,0.5,0.03,0.82,0.56,0.45,0.56,0.38,0.31,0.56,0.13,0.13,0.14,0.22,0.34,0.36,0.35,0.55,0.41,0.51,0.03,0.0,0.09,0.73,0.69,0.82,0.78,,,,,,,,,,,,,,,,,,0.12,0.05,0.09,,,,,0.0,,0.39
1789,6,,,9,0.2,0.42,0.37,0.35,0.5,0.51,0.34,0.53,0.33,0.4,0.21,1.0,0.39,0.56,0.2,0.5,0.36,0.44,0.31,0.39,0.5,0.68,0.32,0.24,0.41,0.22,0.31,0.17,0.39,0.39,0.38,0.59,0.39,0.51,0.23,0.68,0.24,0.65,0.48,0.67,0.6,0.57,0.56,0.49,0.48,0.58,0.44,0.4,0.34,0.13,0.57,0.24,0.48,0.54,0.59,0.63,0.93,0.92,0.9,0.89,0.38,0.62,0.59,0.44,0.42,0.44,0.44,0.32,0.6,0.78,0.0,0.15,0.8,0.33,0.26,0.31,0.31,0.14,0.22,0.61,0.77,0.96,0.54,0.55,0.67,0.54,0.69,0.7,0.24,0.13,0.03,0.82,0.35,0.44,0.7,0.56,0.04,0.15,0.96,0.16,0.05,0.13,0.28,0.15,0.8,0.23,0.44,0.54,0.23,0.67,0.15,0.93,0.22,0.06,0.48,0.31,0.08,0.07,0.57,0.5,1.0,0.23,0.53
1790,37,,,9,0.1,0.37,0.59,0.51,0.06,0.01,0.43,0.49,0.34,0.44,0.11,1.0,0.22,0.57,0.16,0.32,0.52,0.34,0.3,0.25,0.28,0.35,0.21,0.2,0.17,0.31,0.3,0.08,0.33,0.44,0.55,0.28,0.31,0.57,0.79,0.23,0.74,0.3,0.63,0.41,0.63,0.66,0.4,0.4,0.4,0.42,0.3,0.64,0.73,0.08,0.5,0.01,0.18,0.38,0.51,0.53,0.02,0.04,0.04,0.04,0.95,0.05,0.17,0.16,0.38,0.38,0.41,0.43,0.11,0.55,0.5,0.1,0.75,0.44,0.28,0.34,0.54,0.43,0.14,0.11,0.12,0.14,0.14,0.19,0.22,0.24,0.38,0.48,0.5,0.06,0.0,0.04,0.73,0.52,0.68,0.7,,,,,,,,,,,,,,,,,,0.12,0.13,0.15,,,,,0.0,,0.52
1791,47,,,9,0.03,0.72,0.05,0.95,0.06,0.01,0.58,0.43,0.26,0.13,0.04,1.0,0.59,0.88,0.43,0.56,0.18,0.05,0.31,0.52,0.37,0.37,0.27,0.19,0.3,0.33,0.38,0.0,0.05,0.06,0.13,0.37,0.08,0.78,0.28,0.39,0.23,0.5,0.17,0.24,0.26,0.23,0.64,0.9,0.88,0.97,0.82,0.6,0.67,0.0,0.02,0.0,0.19,0.14,0.3,0.38,0.02,0.01,0.03,0.03,0.95,0.03,0.11,0.15,0.77,0.73,0.73,0.93,0.03,0.0,0.5,0.02,0.86,0.93,0.02,0.32,0.79,0.02,0.24,0.22,0.19,0.18,0.41,0.42,0.53,0.51,0.35,0.46,0.22,0.0,0.0,0.04,0.58,0.48,0.72,0.57,,,,,,,,,,,,,,,,,,0.04,0.16,0.0,,,,,0.0,,0.08
1792,34,5,48900,9,0.0,0.57,0.36,0.64,0.07,0.1,0.44,0.49,0.32,0.4,0.02,1.0,0.36,0.58,0.17,0.46,0.52,0.48,0.83,0.36,0.3,0.34,0.24,0.14,0.22,0.2,0.2,0.01,0.36,0.32,0.47,0.27,0.44,0.46,0.35,0.44,0.52,0.29,0.48,0.51,0.61,0.57,0.57,0.41,0.36,0.44,0.24,0.4,0.52,0.01,0.61,0.0,0.13,0.25,0.28,0.32,0.04,0.06,0.06,0.07,0.9,0.08,0.41,0.41,0.59,0.57,0.6,0.62,0.22,0.37,0.5,0.01,0.85,0.63,0.92,0.47,0.21,0.28,0.12,0.21,0.2,0.2,0.47,0.42,0.45,0.46,1.0,0.51,0.61,0.03,0.0,0.11,0.59,0.61,0.72,0.67,,,,,,,,,,,,,,,,,,0.01,0.31,0.16,,,,,0.0,,0.6
1793,9,1,68170,9,0.04,0.54,0.02,0.96,0.08,0.04,0.33,0.4,0.25,0.38,0.06,1.0,0.63,0.71,0.28,0.69,0.43,0.12,0.51,0.61,0.52,0.5,0.62,0.2,0.44,0.63,0.59,0.01,0.05,0.23,0.28,0.38,0.24,0.64,0.62,0.32,0.3,0.51,0.25,0.38,0.24,0.25,0.54,0.86,0.85,0.88,0.85,0.43,0.54,0.01,0.07,0.02,0.22,0.26,0.31,0.3,0.12,0.12,0.13,0.12,0.8,0.09,0.19,0.2,0.56,0.6,0.36,0.81,0.04,0.32,0.5,0.03,0.86,0.77,0.41,0.42,0.6,0.04,0.06,0.56,0.55,0.51,0.47,0.52,0.68,0.57,0.53,0.55,0.36,0.0,0.0,0.22,0.7,0.72,0.8,0.78,,,,,,,,,,,,,,,,,,0.09,0.1,0.06,,,,,0.0,,0.02
1794,6,,,9,0.07,0.69,0.02,0.79,0.62,0.17,0.44,0.42,0.26,0.13,0.08,1.0,0.93,0.83,0.35,0.64,0.15,0.08,0.32,0.85,0.71,0.72,0.53,0.25,0.43,0.7,0.78,0.01,0.03,0.06,0.09,0.6,0.11,0.81,0.44,0.36,0.16,0.71,0.26,0.32,0.35,0.32,0.66,0.89,0.89,0.91,0.75,0.53,0.56,0.0,0.05,0.04,0.21,0.27,0.37,0.42,0.18,0.2,0.25,0.26,0.74,0.12,0.29,0.33,0.75,0.74,0.64,0.85,0.14,0.17,0.5,0.03,0.9,0.84,0.07,0.18,0.85,0.01,0.06,0.83,0.9,0.94,0.99,0.93,1.0,0.9,0.55,0.85,0.26,0.0,0.0,0.36,0.51,0.36,0.63,0.73,,,,,,,,,,,,,,,,,,0.05,0.25,0.02,,,,,0.0,,0.06
1795,53,,,10,0.12,0.32,0.04,0.8,0.61,0.04,0.34,0.47,0.29,0.33,0.14,1.0,0.53,0.72,0.27,0.71,0.3,0.12,0.43,0.59,0.64,0.66,0.37,0.29,0.37,0.4,0.56,0.04,0.13,0.06,0.07,0.75,0.13,0.69,0.38,0.37,0.15,0.68,0.45,0.44,0.58,0.54,0.36,0.72,0.76,0.76,0.68,0.36,0.48,0.01,0.09,0.08,0.58,0.53,0.57,0.58,0.54,0.43,0.42,0.4,0.78,0.18,0.17,0.15,0.35,0.45,0.25,0.54,0.11,0.46,0.5,0.09,0.84,0.49,0.03,0.08,0.67,0.05,0.1,0.47,0.5,0.57,0.54,0.51,0.59,0.52,0.54,0.33,0.18,0.01,0.03,0.39,0.33,0.41,0.56,0.42,0.01,0.13,0.97,0.17,0.03,0.13,0.29,0.13,0.89,0.83,0.1,0,1,0.17,0.03,0.43,0.24,0.07,0.27,0.38,0.06,0.03,0.86,1,0.63,0.16,0.09
1796,12,,,10,0.0,0.24,0.07,0.93,0.05,0.04,0.28,0.44,0.32,0.74,0.02,1.0,0.22,0.37,0.2,0.45,0.71,0.24,0.79,0.22,0.26,0.26,0.17,0.16,0.12,0.2,0.3,0.01,0.26,0.27,0.44,0.17,0.37,0.36,0.16,0.33,0.23,0.35,0.63,0.35,0.67,0.68,0.2,0.5,0.55,0.7,0.72,0.61,0.63,0.0,0.15,0.0,0.36,0.36,0.35,0.34,0.14,0.12,0.1,0.09,0.89,0.08,0.08,0.07,0.27,0.23,0.36,0.53,0.08,0.67,0.0,0.03,0.57,0.56,0.04,0.11,0.71,0.27,0.37,0.14,0.12,0.11,0.36,0.32,0.31,0.34,0.52,0.4,0.22,0.0,0.0,0.16,0.18,0.5,0.6,0.43,,,,,,,,,,,,,,,,,,0.01,0.29,0.03,,,,,0.0,,0.19
1797,25,1,7175,10,0.01,0.47,0.03,0.95,0.04,0.02,0.4,0.46,0.32,0.49,0.0,0.0,0.37,0.52,0.23,0.41,0.56,0.27,0.63,0.36,0.34,0.33,0.31,0.07,0.24,0.28,0.27,0.01,0.17,0.13,0.21,0.35,0.38,0.46,0.18,0.47,0.22,0.43,0.34,0.46,0.42,0.4,0.46,0.72,0.76,0.84,0.64,0.56,0.54,0.0,0.13,0.0,0.13,0.18,0.2,0.21,0.03,0.03,0.03,0.03,0.92,0.07,0.19,0.18,0.46,0.43,0.5,0.56,0.04,0.4,0.5,0.16,0.0,0.58,0.06,0.33,0.48,0.06,0.19,0.39,0.38,0.38,0.47,0.52,0.59,0.52,0.57,0.62,0.64,0.0,0.0,0.08,0.68,0.51,0.46,0.56,,,,,,,,,,,,,,,,,,0.12,0.03,0.08,,,,,0.0,,0.16
1798,48,,,10,0.01,0.28,0.01,0.92,0.12,0.15,0.16,0.24,0.09,0.49,0.02,1.0,0.56,0.61,0.36,0.81,0.44,0.01,0.46,0.58,0.66,0.65,0.34,0.29,0.84,0.33,0.45,0.0,0.07,0.09,0.1,0.8,0.11,0.69,0.17,0.64,0.07,0.86,0.49,0.28,0.66,0.61,0.31,0.7,0.73,0.84,0.8,0.69,0.68,0.0,0.03,0.0,0.02,0.09,0.21,0.36,0.01,0.03,0.06,0.09,0.83,0.08,0.11,0.1,0.32,0.29,0.38,0.7,0.06,0.31,0.5,0.02,0.81,0.72,0.1,0.4,0.29,0.05,0.14,0.24,0.25,0.27,0.52,0.49,0.55,0.6,0.13,0.28,0.28,0.0,0.0,0.15,0.61,0.63,0.81,0.84,,,,,,,,,,,,,,,,,,0.01,0.32,0.06,,,,,0.0,,0.14
1799,6,,,10,0.05,0.4,0.04,0.84,0.24,0.16,0.89,1.0,1.0,0.24,0.06,1.0,0.12,0.57,0.41,0.39,0.25,0.46,0.28,0.21,0.18,0.19,0.21,0.13,0.12,0.22,0.26,0.11,0.86,0.17,0.23,0.51,0.61,0.36,0.16,0.61,0.23,0.41,0.37,1.0,0.57,0.49,0.37,0.36,0.45,0.52,0.34,0.49,0.52,0.02,0.29,0.02,0.58,0.62,0.64,0.68,0.28,0.26,0.24,0.23,0.83,0.12,0.24,0.15,0.33,0.36,0.38,0.12,0.22,0.65,0.0,0.04,0.82,0.15,0.09,0.27,0.67,0.19,0.13,0.24,0.24,0.23,0.3,0.34,0.4,0.33,1.0,0.59,0.22,0.04,0.13,0.2,0.66,0.06,0.13,0.75,,,,,,,,,,,,,,,,,,0.06,0.15,0.07,,,,,0.0,,0.19
