,state,population,medIncome,medFamInc,perCapInc,NumUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,ViolentCrimesPerPop,CrimeCategory
1889,48,0.01,0.2,0.2,0.2,0.02,0.59,0.62,0.2,0.43,0.41,0.1,Low
1890,5,0.0,0.21,0.24,0.24,0.01,0.32,0.4,0.18,0.18,0.52,0.05,Low
1891,4,0.21,0.33,0.39,0.36,0.17,0.11,0.15,0.6,0.3,0.68,0.23,Low
1892,25,0.12,0.4,0.45,0.42,0.05,0.19,0.28,0.37,0.44,0.57,0.15,Low
1893,39,0.03,0.17,0.19,0.18,0.04,0.29,0.54,0.11,0.57,0.28,0.3,Medium
1894,9,0.03,0.47,0.48,0.4,0.01,0.32,0.37,0.26,0.3,0.66,0.03,Low
1895,39,0.01,0.35,0.33,0.31,0.01,0.28,0.44,0.2,0.32,0.36,0.19,Low
1896,34,0.01,0.48,0.48,0.47,0.0,0.21,0.31,0.31,0.25,0.51,0.04,Low
1897,25,0.04,0.7,0.67,0.57,0.01,0.08,0.14,0.61,0.31,0.73,0.15,Low
1898,18,0.0,0.3,0.32,0.32,0.01,0.28,0.4,0.28,0.17,0.58,0.01,Low
1899,49,0.0,0.53,0.46,0.19,0.0,0.05,0.13,0.36,0.15,0.7,0.08,Low
1900,1,0.02,0.34,0.34,0.25,0.02,0.29,0.43,0.29,0.31,0.58,0.5,High
1901,40,0.01,0.28,0.3,0.25,0.01,0.25,0.43,0.22,0.32,0.55,0.16,Low
1902,6,0.0,0.41,0.37,0.3,0.01,0.38,0.39,0.28,0.54,0.57,0.16,Low
1903,53,0.04,0.34,0.35,0.37,0.03,0.12,0.21,0.33,0.23,0.77,0.22,Low
1904,48,0.05,0.51,0.58,0.51,0.01,0.05,0.09,0.55,0.17,0.86,0.08,Low
1905,12,0.06,0.25,0.26,0.44,0.02,0.24,0.41,0.21,0.35,0.01,0.14,Low
1906,34,0.01,0.4,0.45,0.44,0.01,0.36,0.37,0.42,0.32,0.54,0.05,Low
1907,21,0.42,0.14,0.18,0.22,0.54,0.44,0.57,0.26,0.54,0.34,0.41,High
1908,23,0.04,0.22,0.27,0.28,0.04,0.2,0.27,0.39,0.35,0.5,0.09,Low
1909,34,0.0,0.33,0.34,0.24,0.01,0.36,0.64,0.06,0.76,0.43,0.26,Medium
1910,6,0.2,0.34,0.31,0.19,0.22,0.75,0.71,0.2,0.6,0.47,0.67,High
1911,29,0.02,0.49,0.52,0.52,0.01,0.12,0.16,0.77,0.19,0.52,0.05,Low
1912,39,0.0,0.23,0.28,0.24,0.01,0.29,0.38,0.27,0.41,0.47,0.17,Low
1913,6,0.03,0.45,0.44,0.38,0.02,0.12,0.21,0.43,0.27,0.72,0.29,Medium
1914,12,0.0,0.16,0.21,0.3,0.01,0.3,0.48,0.23,0.35,0.13,0.54,High
1915,34,0.01,0.65,0.58,0.49,0.0,0.17,0.23,0.45,0.22,0.53,0.1,Low
1916,6,0.02,0.25,0.2,0.1,0.04,1.0,1.0,0.03,0.79,0.41,0.63,High
1917,24,0.0,0.32,0.38,0.31,0.01,0.32,0.42,0.34,0.19,0.55,0.2,Low
1918,48,0.01,0.1,0.13,0.14,0.04,0.56,0.62,0.23,0.64,0.23,0.29,Medium
1919,36,0.01,0.35,0.37,0.29,0.01,0.44,0.51,0.24,0.46,0.42,0.27,Medium
1920,48,0.01,0.2,0.17,0.11,0.03,0.98,0.93,0.04,0.54,0.47,0.13,Low
1921,6,0.02,0.48,0.42,0.25,0.02,0.24,0.29,0.19,0.47,0.63,0.16,Low
1922,6,0.12,0.36,0.4,0.47,0.1,0.35,0.35,0.53,0.26,0.58,0.32,Medium
1923,6,0.07,0.73,0.68,0.53,0.02,0.13,0.17,0.5,0.21,0.7,0.11,Low
1924,6,0.15,0.74,0.72,0.64,0.04,0.11,0.15,0.57,0.2,0.69,0.13,Low
1925,6,0.03,0.22,0.22,0.16,0.06,0.8,0.72,0.2,0.98,0.3,0.29,Medium
1926,55,0.01,0.3,0.3,0.27,0.01,0.3,0.39,0.13,0.28,0.57,0.09,Low
1927,34,0.02,0.56,0.54,0.5,0.0,0.11,0.17,0.48,0.18,0.83,0.08,Low
1928,29,0.02,0.35,0.36,0.31,0.01,0.13,0.23,0.27,0.28,0.74,0.17,Low
1929,29,0.01,0.39,0.4,0.37,0.01,0.2,0.29,0.32,0.21,0.73,0.17,Low
1930,34,0.01,0.84,0.78,0.67,0.0,0.15,0.2,0.57,0.11,0.75,0.02,Low
1931,34,0.03,0.33,0.35,0.34,0.02,0.78,0.7,0.17,0.39,0.5,0.12,Low
1932,34,0.0,1.0,0.95,0.91,0.0,0.11,0.15,0.71,0.22,0.6,0.04,Low
1933,42,0.01,0.58,0.57,0.48,0.0,0.16,0.26,0.43,0.06,0.62,0.03,Low
1934,29,0.0,0.33,0.35,0.31,0.0,0.65,0.59,0.17,0.29,0.29,0.14,Low
1935,19,0.01,0.28,0.31,0.3,0.01,0.28,0.35,0.24,0.21,0.49,0.04,Low
1936,34,0.04,0.19,0.2,0.3,0.01,0.47,0.68,0.09,0.47,0.0,0.04,Low
1937,33,0.0,0.22,0.27,0.24,0.01,0.6,0.62,0.09,0.58,0.32,0.06,Low
1938,35,0.03,0.21,0.21,0.21,0.03,0.26,0.3,0.26,0.49,0.45,0.2,Low
1939,36,0.02,0.18,0.26,0.17,0.03,0.28,0.43,0.34,0.39,0.3,0.08,Low
1940,54,0.08,0.2,0.28,0.37,0.1,0.31,0.39,0.46,0.47,0.31,0.56,High
1941,6,0.07,0.44,0.43,0.45,0.03,0.18,0.22,0.41,0.25,0.8,0.14,Low
1942,47,0.01,0.32,0.31,0.23,0.01,0.33,0.51,0.16,0.29,0.65,0.12,Low
1943,4,0.01,0.13,0.14,0.16,0.03,0.35,0.52,0.1,0.43,0.14,0.16,Low
1944,6,0.06,0.56,0.56,0.56,0.02,0.1,0.12,0.51,0.12,0.72,0.16,Low
1945,13,0.01,0.38,0.39,0.32,0.01,0.28,0.42,0.33,0.23,0.7,0.15,Low
1946,6,0.11,0.49,0.46,0.36,0.08,0.35,0.42,0.28,0.34,0.59,0.2,Low
1947,41,0.01,0.2,0.27,0.26,0.02,0.1,0.15,0.7,0.38,0.44,0.06,Low
1948,34,0.0,0.89,0.85,0.84,0.0,0.12,0.17,0.76,0.06,0.6,0.18,Low
1949,18,0.26,0.24,0.27,0.26,0.18,0.25,0.39,0.24,0.38,0.56,0.23,Low
1950,25,0.0,0.41,0.4,0.31,0.0,0.26,0.44,0.25,0.42,0.6,0.18,Low
1951,6,0.16,0.68,0.65,0.55,0.04,0.12,0.19,0.41,0.17,0.77,0.26,Medium
1952,6,0.07,0.6,0.58,0.51,0.02,0.15,0.19,0.43,0.18,0.52,0.11,Low
1953,39,0.01,0.16,0.18,0.17,0.02,0.22,0.47,0.08,0.75,0.25,0.04,Low
1954,6,1.0,0.36,0.37,0.39,1.0,0.28,0.29,0.48,0.34,0.57,0.48,High
1955,34,0.02,0.64,0.62,0.42,0.0,0.2,0.35,0.28,0.3,0.61,0.03,Low
1956,37,0.03,0.23,0.27,0.28,0.03,0.47,0.59,0.22,0.22,0.52,0.3,Medium
1957,5,0.27,0.25,0.3,0.35,0.23,0.21,0.3,0.49,0.31,0.55,1.0,High
1958,5,0.03,0.22,0.21,0.18,0.03,0.19,0.28,0.18,0.38,0.65,0.34,Medium
1959,45,0.02,0.3,0.24,0.16,0.02,0.13,0.2,0.21,0.12,0.72,0.1,Low
1960,38,0.01,0.18,0.23,0.22,0.02,0.43,0.4,0.27,0.35,0.49,0.02,Low
1961,39,0.07,0.4,0.44,0.45,0.04,0.12,0.18,0.74,0.27,0.58,0.02,Low
1962,6,0.08,0.29,0.27,0.24,0.09,0.65,0.6,0.15,0.5,0.47,0.32,Medium
1963,36,0.03,0.26,0.3,0.34,0.04,0.44,0.55,0.34,0.44,0.44,0.45,High
1964,36,0.09,0.38,0.4,0.37,0.07,0.4,0.51,0.32,0.47,0.48,0.6,High
1965,18,1.0,0.29,0.31,0.32,0.83,0.24,0.4,0.34,0.33,0.58,0.69,High
1966,6,0.09,0.52,0.53,0.52,0.05,0.28,0.31,0.43,0.19,0.66,0.3,Medium
1967,25,0.01,0.81,0.72,0.58,0.0,0.1,0.14,0.64,0.32,0.74,0.04,Low
1968,34,0.0,0.42,0.46,0.48,0.01,0.37,0.41,0.45,0.37,0.45,0.19,Low
1969,6,1.0,0.36,0.39,0.5,0.82,0.39,0.37,0.57,0.38,0.53,0.75,High
1970,45,0.0,0.25,0.27,0.3,0.01,0.35,0.46,0.25,0.28,0.57,0.53,High
1971,1,0.06,0.3,0.33,0.32,0.05,0.36,0.45,0.32,0.34,0.48,0.22,Low
1972,6,0.08,0.42,0.43,0.44,0.05,0.19,0.25,0.5,0.27,0.53,0.3,Medium
1973,39,0.0,0.42,0.44,0.37,0.0,0.16,0.26,0.29,0.14,0.58,0.04,Low
1974,37,0.0,0.21,0.23,0.24,0.01,0.54,0.62,0.24,0.24,0.47,0.52,High
1975,53,0.05,0.44,0.45,0.55,0.02,0.07,0.11,0.59,0.17,0.77,0.09,Low
1976,25,0.06,0.52,0.57,0.56,0.02,0.14,0.18,0.68,0.25,0.61,0.08,Low
1977,47,0.01,0.22,0.27,0.28,0.02,0.49,0.49,0.38,0.4,0.28,0.25,Low
1978,9,0.01,0.69,0.67,0.53,0.0,0.17,0.21,0.52,0.3,0.72,0.04,Low
1979,34,0.02,0.48,0.49,0.42,0.01,0.29,0.39,0.27,0.31,0.57,0.16,Low
1980,25,0.06,0.34,0.36,0.29,0.04,0.64,0.58,0.18,0.58,0.53,0.28,Medium
1981,9,0.07,0.5,0.53,0.49,0.02,0.24,0.24,0.52,0.2,0.56,0.07,Low
1982,42,0.0,0.42,0.45,0.57,0.0,0.19,0.26,0.49,0.12,0.42,0.03,Low
1983,13,0.01,0.24,0.23,0.23,0.02,0.39,0.62,0.1,0.39,0.54,0.56,High
1984,39,0.01,0.42,0.42,0.38,0.0,0.08,0.16,0.33,0.26,0.66,0.14,Low
1985,1,0.01,0.15,0.21,0.22,0.02,0.57,0.7,0.21,0.27,0.43,0.14,Low
1986,9,0.05,0.58,0.57,0.51,0.01,0.27,0.35,0.34,0.2,0.69,0.02,Low
1987,44,0.01,0.42,0.4,0.28,0.01,0.47,0.51,0.24,0.38,0.55,0.04,Low
1988,28,0.02,0.12,0.15,0.17,0.06,0.51,0.62,0.29,0.61,0.36,0.19,Low
1989,12,0.01,0.42,0.41,0.49,0.01,0.08,0.11,0.65,0.12,0.71,0.09,Low
1990,6,0.05,0.28,0.24,0.18,0.04,0.33,0.37,0.22,0.24,0.77,0.45,High
1991,9,0.16,0.31,0.35,0.31,0.12,0.52,0.58,0.21,0.5,0.46,0.23,Low
1992,25,0.08,0.44,0.47,0.4,0.03,0.3,0.35,0.42,0.37,0.57,0.19,Low
1993,6,0.2,0.4,0.36,0.24,0.16,0.5,0.55,0.16,0.47,0.58,0.48,High
